ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-mir-155-5p,MIMAT0000646,SPRED2,200734,RNA-Seq,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,WWP2,11060,HITS-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,GFPT1,2673,"PAR-CLIP, CLEAR-CLIP",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,GFPT1,2673,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,GFPT1,2673,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,GFPT1,2673,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,GFPT1,2673,HITS-CLIP,tarbase,Unspecified
hsa-mir-451a,MIMAT0001631,GFPT1,2673,HITS-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,GFPT1,2673,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZNF26,7574,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,ZNF26,7574,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ZNF26,7574,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,ITSN2,50618,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,ITSN2,50618,PAR-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ITSN2,50618,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,MT1F,4494,"Biotin-Microarrays, Microarrays",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,MT1F,4494,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,MT1F,4494,Microarrays,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,TXNRD1,7296,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,TXNRD1,7296,PAR-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,TXNRD1,7296,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,NRARP,441478,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,NRARP,441478,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,NRARP,441478,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,ZNF583,147949,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ZXDB,158586,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ZNF480,147657,Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,TPM2,7169,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TPM2,7169,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,SH3BGRL2,83699,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SH3BGRL2,83699,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,SH3BGRL2,83699,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,SH3BGRL2,83699,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,SH3BGRL2,83699,Chimeric fragments,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ANKRD35,148741,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ANKRD35,148741,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,ANKRD35,148741,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,TMA16,55319,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TMA16,55319,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,TMA16,55319,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,TMA16,55319,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,TMA16,55319,Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,HLA-DRB5,3127,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ATL1,51062,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ATL1,51062,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,ATL1,51062,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,MAFK,7975,RNA-Seq,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,ZNF43,7594,PAR-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ZNF43,7594,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ZNF43,7594,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ZNF43,7594,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ZNF43,7594,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,GPN1,11321,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,C2CD4A,145741,HITS-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,ZNF28,7576,PAR-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,ZNF28,7576,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,ZNF511,118472,HITS-CLIP,tarbase,Unspecified
hsa-mir-106b-3p,MIMAT0004672,ZNF627,199692,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ZNF627,199692,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ZNF627,199692,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,WDHD1,11169,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,WDHD1,11169,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,WDHD1,11169,Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,WDHD1,11169,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,WDHD1,11169,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ZNF789,285989,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,CTNND1,1500,HITS-CLIP,tarbase,Unspecified
hsa-mir-144-5p,MIMAT0004600,CTNND1,1500,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,CTNND1,1500,"pSILAC, PAR-CLIP",tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,CTNND1,1500,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CTNND1,1500,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CTNND1,1500,"Microarrays, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,DDX39B,7919,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,DDX39B,7919,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SH2D1B,117157,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ARC,23237,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TLK1,9874,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,LRBA,987,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,LRBA,987,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,LRBA,987,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,LRBA,987,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,LRBA,987,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,ZNF536,9745,HITS-CLIP,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,BAZ1A,11177,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,BAZ1A,11177,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,BAZ1A,11177,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,BAZ1A,11177,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,COPS8,10920,Microarrays,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,COPS8,10920,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,COPS8,10920,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,MDM4,4194,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,MDM4,4194,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,MDM4,4194,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,KLHL9,55958,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,KLHL9,55958,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,KLHL9,55958,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,KLHL9,55958,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,KLHL9,55958,"PAR-CLIP, HITS-CLIP",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,KLHL9,55958,Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,FAM3D,131177,Microarrays,tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,NCOA6,23054,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,STK39,27347,Microarrays,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,C6orf89,221477,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,C6orf89,221477,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,C6orf89,221477,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,CALM1,801,PAR-CLIP,tarbase,Unspecified
hsa-mir-155-3p,MIMAT0004658,CALM1,801,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CALM1,801,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CALM1,801,"HITS-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,CALM1,801,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,CALM1,801,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,CALM1,801,Microarrays,tarbase,Unspecified
hsa-mir-141-3p,MIMAT0000432,TTC37,9652,HITS-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,TTC37,9652,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,TTC37,9652,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TUSC1,286319,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,MAGEA1,4100,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,MAGEA1,4100,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,PAPSS2,9060,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PAPSS2,9060,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,SLC9A6,10479,PAR-CLIP,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,SLC9A6,10479,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,IPO9,55705,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,IPO9,55705,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,IPO9,55705,"HITS-CLIP, PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,IPO9,55705,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,IPO9,55705,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,GPX6,257202,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,GPX6,257202,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,CEP290,80184,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,CEP290,80184,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,CEP290,80184,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CEP290,80184,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,DLL1,28514,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,DLL1,28514,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,DLL1,28514,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,DLL1,28514,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ANKRD13B,124930,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,ANKRD13B,124930,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ECI2,10455,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ECI2,10455,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,UNC13B,10497,HITS-CLIP,tarbase,Unspecified
hsa-mir-21-5p,MIMAT0000076,UNC13B,10497,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,LDB1,8861,RNA-Seq,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,PPP1R14C,81706,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPP1R14C,81706,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,PPP1R14C,81706,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,PPP1R14C,81706,"Biotin-Microarrays, Microarrays",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,PPP1R14C,81706,RNA-Seq,tarbase,Unspecified
hsa-mir-141-5p,MIMAT0004598,CTR9,9646,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CTR9,9646,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,CTR9,9646,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,SMOC1,64093,HITS-CLIP,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,SMOC1,64093,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SMOC1,64093,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SMOC1,64093,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,F5,2153,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,MSRB1,51734,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ZNF652,22834,HITS-CLIP,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,ZNF652,22834,HITS-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,SMURF1,57154,PAR-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,SMURF1,57154,PAR-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SMURF1,57154,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SMURF1,57154,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SMURF1,57154,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SMURF1,57154,Microarrays,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,SLC5A3,6526,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-3p,MIMAT0004488,SLC5A3,6526,HITS-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,SLC5A3,6526,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC5A3,6526,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SLC5A3,6526,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SLC5A3,6526,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PLXNB3,5365,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,RPL10A,4736,RNA-Seq,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,COLGALT2,23127,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,EPS8L3,79574,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,APCDD1L,164284,Microarrays,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,FAM169A,26049,PAR-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,FAM169A,26049,"PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,FAM169A,26049,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,FAM169A,26049,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,FAM169A,26049,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,CNOT7,29883,Microarrays,tarbase,Unspecified
hsa-mir-106b-3p,MIMAT0004672,TMEM184B,25829,HITS-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,TMEM184B,25829,"HITS-CLIP, PAR-CLIP, Microarrays",tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,TMEM184B,25829,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,TMEM184B,25829,RNA-Seq,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,MTOR,2475,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ZNF521,25925,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,ZNF521,25925,Microarrays,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,ZNF521,25925,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ALPK2,115701,Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,PNP,4860,PAR-CLIP,tarbase,Unspecified
hsa-mir-21-3p,MIMAT0004494,PAX9,5083,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,PAX9,5083,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,PAX9,5083,Microarrays,tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,GK,2710,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,FOXJ3,22887,HITS-CLIP,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,FOXJ3,22887,Chimeric fragments,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ZNF358,140467,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ZNF358,140467,Microarrays,tarbase,Unspecified
hsa-mir-155-5p,MIMAT0000646,SFT2D1,113402,PAR-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,SFT2D1,113402,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CHAMP1,283489,PAR-CLIP,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,CHAMP1,283489,"HITS-CLIP, PAR-CLIP",tarbase,Unspecified
hsa-mir-34a-3p,MIMAT0004557,CHAMP1,283489,HITS-CLIP,tarbase,Unspecified
hsa-mir-126-5p,MIMAT0000444,CHAMP1,283489,HITS-CLIP,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,CHAMP1,283489,Microarrays,tarbase,Unspecified
hsa-mir-200c-3p,MIMAT0000617,INPP5F,22876,HITS-CLIP,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,INPP5F,22876,Biotin-Microarrays,tarbase,Unspecified
hsa-mir-34b-5p,MIMAT0000685,INPP5F,22876,HITS-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,ARHGAP11A,9824,PAR-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,ARHGAP11A,9824,PAR-CLIP,tarbase,Unspecified
hsa-mir-106b-5p,MIMAT0000680,ARHGAP11A,9824,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ARHGAP11A,9824,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ARHGAP11A,9824,PAR-CLIP,tarbase,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ARHGAP11A,9824,PAR-CLIP,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-126-3p,MIMAT0000445,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-16-5p,MIMAT0000069,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-34a-5p,MIMAT0000255,ARHGAP11A,9824,Microarrays,tarbase,Unspecified
hsa-mir-210-3p,MIMAT0000267,SUCNR1,56670,Microarrays,tarbase,Unspecified
